ORIGSYSREF,BBSTATUS,FTBIND,ORDERDATE,COUNTRYCODE,ORDERS,REVENUE_NET_USD_CONS_CURR,SALESCHANNEL,TP_DATE,TX_DEVICE,CHANNELS,SOURCE,MEDIUM,CAMPAIGN,COEFFICIENTS,TP_WEIGHT,WEIGHTED_COEFFICIENTS,Total_coeff,Normalized_coeff,Normalized_Revenue
ONAA9UG-83D22-6G7,INITIAL,0,09/04/25,DE,1,593.7246,WB,14/03/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.046067939,1,0.046067939,0.281529339,0.163634592,97.15388271
ONAA9UG-83D22-6G7,INITIAL,0,09/04/25,DE,1,593.7246,WB,02/04/25,desktop,Paid Search - Brand,bing,cpc,Brand-DE-DE-SEARCH-NP-Products-bing,0.117729176,1,0.117729176,0.281529339,0.418177291,248.2821447
ONAA9UG-83D22-6G7,INITIAL,0,09/04/25,DE,1,593.7246,WB,02/04/25,desktop,Direct,(direct),(none),(not set),0.304792927,1.00E-05,3.05E-06,0.281529339,1.08E-05,0.006427858
ONAA9UG-83D22-6G7,INITIAL,0,09/04/25,DE,1,593.7246,WB,09/04/25,desktop,Paid Search - Brand,bing,cpc,Brand-DE-DE-SEARCH-NP-bing,0.117729176,1,0.117729176,0.281529339,0.418177291,248.2821447
ONUL7BG-07Z06-7P0,INITIAL,0,30/01/26,US,1,822.31,WB,16/01/26,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.024520731,1.00E-10,2.45E-12,3.84E-06,6.38E-07,0.000524675
ONUL7BG-07Z06-7P0,INITIAL,0,30/01/26,US,1,822.31,WB,30/01/26,desktop,Direct,(direct),(none),(not set),0.337940259,1.00E-05,3.38E-06,3.84E-06,0.879349787,723.0981233
ONUL7BG-07Z06-7P0,INITIAL,0,30/01/26,US,1,822.31,WB,30/01/26,desktop,EMAIL_TX,email,art_review,logo_modified_us,0.046366473,1.00E-05,4.64E-07,3.84E-06,0.120649575,99.21135201
ONDL5WU-14S94-6F2,INITIAL,0,15/01/26,FR,1,1124.3387,TM,09/01/26,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.089813801,1.00E-10,8.98E-12,0.143483023,6.26E-11,7.04E-08
ONDL5WU-14S94-6F2,INITIAL,0,15/01/26,FR,1,1124.3387,TM,15/01/26,non-digital,TM_CRM,tm_crm,tm_crm,tm_crm,0.143483023,1,0.143483023,0.143483023,1,1124.3387
ONKM4QW-11E99-2A9,INITIAL,0,04/06/25,FR,1,992.1287,TM,09/05/25,non-digital,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.043263965,1,0.043263965,0.043263965,1,992.1286998
ONKM4QW-11E99-2A9,INITIAL,0,04/06/25,FR,1,992.1287,TM,30/05/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.089813801,1.00E-10,8.98E-12,0.043263965,2.08E-10,2.06E-07
ONDB9YU-25K77-5L4,INITIAL,0,13/05/25,US,1,225.57,WB,12/05/25,desktop,Paid Search - Brand,bing,cpc,Brand-US-T1-Pure,0.067766384,1,0.067766384,0.067770227,0.999943293,225.5572085
ONDB9YU-25K77-5L4,INITIAL,0,13/05/25,US,1,225.57,WB,13/05/25,desktop,EMAIL_TX,email,transactional,Order_Personalization,0.046366473,1.00E-05,4.64E-07,0.067770227,6.84E-06,0.001543286
ONDB9YU-25K77-5L4,INITIAL,0,13/05/25,US,1,225.57,WB,13/05/25,desktop,Direct,(direct),(none),(not set),0.337940259,1.00E-05,3.38E-06,0.067770227,4.99E-05,0.011248182
ONBS3RJ-06L13-5S8,INITIAL,0,03/03/26,US,1,185.86,WB,02/03/26,tablet,Social Media,Facebook,Paid_Social,US_English_Meta_Q2_Prospecting_Sales__AdvantagePlus_MultiProduct_1Day_Consolidated,0.056813328,1,0.056813328,0.056813328,1,185.86
ONED9OY-64R34-3A2,INITIAL,0,08/01/26,US,1,239.27,WB,08/01/26,mobile,Email Web Push,email,webpush,20251220_US_Clearance_ch,0.088485317,1,0.088485317,0.135242693,0.654270591,156.5473244
ONED9OY-64R34-3A2,INITIAL,0,08/01/26,US,1,239.27,WB,08/01/26,mobile,Social Media,retailmenot.com,referral,(referral),0.04675425,1,0.04675425,0.135242693,0.345706295,82.7171452
ONED9OY-64R34-3A2,INITIAL,0,08/01/26,US,1,239.27,WB,08/01/26,mobile,EMAIL_TX,email,art_review,logo_not_modified_us,0.060278207,1.00E-05,6.03E-07,0.135242693,4.46E-06,0.001066436
ONED9OY-64R34-3A2,INITIAL,0,08/01/26,US,1,239.27,WB,08/01/26,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.135242693,1.87E-05,0.004463991
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,06/08/25,non-digital,Email Web Push,email,webpush,20250806_US_BacktoSchool_Apparel_Balance,0.021800948,1,0.021800948,0.679624517,0.03207793,8.497764513
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,06/08/25,non-digital,Email Web Push,email,webpush,20250806_US_BacktoSchool_Apparel_Balance,0.021800948,1,0.021800948,0.679624517,-0.03207793,-0.320779303
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,15/08/25,non-digital,Email POC,email,poc,20250815_US_3GR_LAJ_P_Test,0.039336493,1,0.039336493,0.679624517,0.057879744,15.33292293
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,15/08/25,non-digital,Email POC,email,poc,20250815_US_3GR_LAJ_P_Test,0.039336493,1,0.039336493,0.679624517,-0.057879744,-0.578797438
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,19/08/25,non-digital,Email Web Push,email,webpush,20250818_US_TradeshowSeason,0.021800948,1,0.021800948,0.679624517,0.03207793,8.497764513
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,19/08/25,non-digital,Email Web Push,email,webpush,20250818_US_TradeshowSeason,0.021800948,1,0.021800948,0.679624517,-0.03207793,-0.320779303
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,21/08/25,non-digital,Email POC,email,poc,20250820_US_3GT_PYM_P,0.039336493,1,0.039336493,0.679624517,-0.057879744,-0.578797438
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,21/08/25,non-digital,Email POC,email,poc,20250820_US_3GT_PYM_P,0.039336493,1,0.039336493,0.679624517,0.057879744,15.33292293
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,26/08/25,non-digital,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.021800948,1,0.021800948,0.679624517,-0.03207793,-0.320779303
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,26/08/25,non-digital,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.021800948,1,0.021800948,0.679624517,0.03207793,8.497764513
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,26/08/25,non-digital,Direct,(direct),(none),(not set),0.114691943,1.00E-05,1.15E-06,0.679624517,1.69E-06,0.000447056
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,26/08/25,non-digital,Direct,(direct),(none),(not set),0.114691943,1.00E-05,1.15E-06,0.679624517,-1.69E-06,-1.69E-05
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,26/08/25,non-digital,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.021800948,1,0.021800948,0.679624517,0.03207793,8.497764513
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,26/08/25,non-digital,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.021800948,1,0.021800948,0.679624517,-0.03207793,-0.320779303
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,26/08/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.213270142,1,0.213270142,0.679624517,0.31380584,83.13030502
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,26/08/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.213270142,1,0.213270142,0.679624517,-0.31380584,-3.138058398
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,26/08/25,non-digital,Paid Search - Shopping,google,cpc,Shopping-CatchAll,0.009952607,1,0.009952607,0.679624517,0.014644273,3.879414234
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,26/08/25,non-digital,Paid Search - Shopping,google,cpc,Shopping-CatchAll,0.009952607,1,0.009952607,0.679624517,-0.014644273,-0.146442725
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,27/08/25,non-digital,EMAIL_TX,email,art_review,logo_modified_us,0.022274882,1.00E-05,2.23E-07,0.679624517,3.28E-07,8.68E-05
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,27/08/25,non-digital,EMAIL_TX,email,art_review,logo_modified_us,0.022274882,1.00E-05,2.23E-07,0.679624517,-3.28E-07,-3.28E-06
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,27/08/25,non-digital,Direct,(direct),(none),(not set),0.114691943,1.00E-05,1.15E-06,0.679624517,-1.69E-06,-1.69E-05
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,27/08/25,non-digital,Direct,(direct),(none),(not set),0.114691943,1.00E-05,1.15E-06,0.679624517,1.69E-06,0.000447056
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,28/08/25,non-digital,WEB INBOUND,web_inbound,web_inbound,web_inbound,0.077251185,1,0.077251185,0.679624517,-0.113667449,-1.136674486
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,28/08/25,non-digital,WEB INBOUND,web_inbound,web_inbound,web_inbound,0.077251185,1,0.077251185,0.679624517,0.113667449,30.11164382
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,28/08/25,non-digital,Direct,(direct),(none),(not set),0.114691943,1.00E-05,1.15E-06,0.679624517,1.69E-06,0.000447056
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,28/08/25,non-digital,Direct,(direct),(none),(not set),0.114691943,1.00E-05,1.15E-06,0.679624517,-1.69E-06,-1.69E-05
ONTI0TR-19P70-0Y0,INITIAL,0,28/08/25,US,1,264.91,WB,28/08/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.213270142,1,0.213270142,0.679624517,0.31380584,83.13030502
ONTI0TR-19P70-0Y0,UPDATE,0,28/08/25,US,-1,-10,WB,28/08/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.213270142,1,0.213270142,0.679624517,-0.31380584,-3.138058398
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,06/08/25,mobile,Email Web Push,email,webpush,20250806_US_BacktoSchool_Apparel_Balance,0.088485317,1,0.088485317,0.805647071,0.109831364,28.1069444
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,06/08/25,mobile,Email Web Push,email,webpush,20250806_US_BacktoSchool_Apparel_Balance,0.088485317,1,0.088485317,0.858199826,-0.103105727,-26.38578656
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,15/08/25,mobile,Email POC,email,poc,20250815_US_3GR_LAJ_P_Test,0.171561051,1,0.171561051,0.858199826,-0.199908047,-51.15846826
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,15/08/25,mobile,Email POC,email,poc,20250815_US_3GR_LAJ_P_Test,0.171561051,1,0.171561051,0.805647071,0.212948147,54.49556032
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,19/08/25,mobile,Email Web Push,email,webpush,20250818_US_TradeshowSeason,0.088485317,1,0.088485317,0.858199826,-0.103105727,-26.38578656
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,19/08/25,mobile,Email Web Push,email,webpush,20250818_US_TradeshowSeason,0.088485317,1,0.088485317,0.805647071,0.109831364,28.1069444
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,21/08/25,mobile,Email POC,email,poc,20250820_US_3GT_PYM_P,0.171561051,1,0.171561051,0.858199826,-0.199908047,-51.15846826
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,21/08/25,mobile,Email POC,email,poc,20250820_US_3GT_PYM_P,0.171561051,1,0.171561051,0.805647071,0.212948147,54.49556032
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,26/08/25,mobile,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.088485317,1,0.088485317,0.858199826,-0.103105727,-26.38578656
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,26/08/25,mobile,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.088485317,1,0.088485317,0.805647071,0.109831364,28.1069444
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,26/08/25,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.858199826,-2.94E-06,-0.000752398
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,26/08/25,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.805647071,3.13E-06,0.000801477
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,26/08/25,mobile,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.088485317,1,0.088485317,0.858199826,-0.103105727,-26.38578656
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,26/08/25,mobile,Email Web Push,email,webpush,20250825_US_August_LimitedTimeOffer,0.088485317,1,0.088485317,0.805647071,0.109831364,28.1069444
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,26/08/25,mobile,TM_OTHERS,tm_others,tm_others,tm_others,0.051004637,1,0.051004637,0.858199826,-0.059432122,-15.20927435
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,26/08/25,mobile,TM_OTHERS,tm_others,tm_others,tm_others,0.051004637,1,0.051004637,0.805647071,0.063308909,16.2013828
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,26/08/25,mobile,Paid Search - Shopping,google,cpc,Shopping-CatchAll,0.057573416,1,0.057573416,0.805647071,0.071462329,18.28792452
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,26/08/25,mobile,Paid Search - Shopping,google,cpc,Shopping-CatchAll,0.057573416,1,0.057573416,0.858199826,-0.067086259,-17.16804453
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,27/08/25,mobile,EMAIL_TX,email,art_review,logo_modified_us,0.060278207,1.00E-05,6.03E-07,0.858199826,-7.02E-07,-0.000179746
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,27/08/25,mobile,EMAIL_TX,email,art_review,logo_modified_us,0.060278207,1.00E-05,6.03E-07,0.805647071,7.48E-07,0.000191471
ONVG5MI-12K34-7Z7,INITIAL,0,27/08/25,US,1,255.91,WB,27/08/25,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.805647071,3.13E-06,0.000801477
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,27/08/25,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.858199826,-2.94E-06,-0.000752398
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,28/08/25,mobile,WEB INBOUND,web_inbound,web_inbound,web_inbound,0.001545595,1,0.001545595,0.858199826,-0.001800973,-0.460887101
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,28/08/25,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.858199826,-2.94E-06,-0.000752398
ONVG5MI-12K34-7Z7,UPDATE,0,28/08/25,US,-1,-255.91,WB,28/08/25,mobile,TM_OTHERS,tm_others,tm_others,tm_others,0.051004637,1,0.051004637,0.858199826,-0.059432122,-15.20927435
ONZG2FU-52I24-1B8,INITIAL,0,25/09/25,US,1,1686.19,MO,05/09/25,non-digital,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.092417062,1,0.092417062,0.092417062,1,1686.19
ONZG2FU-52I24-1B8,INITIAL,0,25/09/25,US,1,1686.19,MO,19/09/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.073459716,1.00E-10,7.35E-12,0.092417062,7.95E-11,1.34E-07
ONOZ5QT-14Y85-4Q3,INITIAL,0,22/01/26,US,1,379.91,WB,02/01/26,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.024520731,1.00E-10,2.45E-12,3.84E-06,6.38E-07,0.000242402
ONOZ5QT-14Y85-4Q3,INITIAL,0,22/01/26,US,1,379.91,WB,22/01/26,desktop,Direct,(direct),(none),(not set),0.337940259,1.00E-05,3.38E-06,3.84E-06,0.879349787,334.0737776
ONOZ5QT-14Y85-4Q3,INITIAL,0,22/01/26,US,1,379.91,WB,22/01/26,desktop,EMAIL_TX,email,art_review,logo_modified_us,0.046366473,1.00E-05,4.64E-07,3.84E-06,0.120649575,45.83598004
ONTU6RT-39O40-1P1,UPDATE,0,09/04/26,CA,-1,-230.724,WB,10/03/26,desktop,Paid Search - Brand,google,cpc,Brand-CA-T1-Pure,0.082289056,1,0.082289056,0.190064453,-0.432953426,-99.89274623
ONTU6RT-39O40-1P1,INITIAL,0,23/03/26,CA,1,230.724,WB,10/03/26,desktop,Paid Search - Brand,google,cpc,Brand-CA-T1-Pure,0.082289056,1,0.082289056,0.082292043,0.999963707,230.7156263
ONTU6RT-39O40-1P1,UPDATE,0,09/04/26,CA,-1,-230.724,WB,23/03/26,desktop,Direct,(direct),(none),(not set),0.298663325,1.00E-05,2.99E-06,0.190064453,-1.57E-05,-0.003625549
ONTU6RT-39O40-1P1,INITIAL,0,23/03/26,CA,1,230.724,WB,23/03/26,desktop,Direct,(direct),(none),(not set),0.298663325,1.00E-05,2.99E-06,0.082292043,3.63E-05,0.008373689
ONTU6RT-39O40-1P1,UPDATE,0,09/04/26,CA,-1,-230.724,WB,09/04/26,desktop,TM_OTHERS,tm_others,tm_others,tm_others,0.053884712,1,0.053884712,0.190064453,-0.283507573,-65.41200134
ONTU6RT-39O40-1P1,UPDATE,0,09/04/26,CA,-1,-230.724,WB,09/04/26,desktop,Direct,(direct),(none),(not set),0.298663325,1.00E-05,2.99E-06,0.190064453,-1.57E-05,-0.003625549
ONTU6RT-39O40-1P1,UPDATE,0,09/04/26,CA,-1,-230.724,WB,09/04/26,desktop,TM_OTHERS,tm_others,tm_others,tm_others,0.053884712,1,0.053884712,0.190064453,-0.283507573,-65.41200134
ONAY6IU-75R07-3X1,INITIAL,0,25/07/25,CA,1,240.066,WB,11/07/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.04845447,1.00E-10,4.85E-12,0.055140831,8.79E-11,2.11E-08
ONAY6IU-75R07-3X1,INITIAL,0,25/07/25,CA,1,240.066,WB,15/07/25,desktop,Referral,couponchief.com,referral,(referral),0.008354219,1,0.008354219,0.055140831,0.151506945,36.37166623
ONAY6IU-75R07-3X1,INITIAL,0,25/07/25,CA,1,240.066,WB,15/07/25,desktop,Direct,(direct),(none),(not set),0.298663325,1.00E-05,2.99E-06,0.055140831,5.42E-05,0.013002871
ONAY6IU-75R07-3X1,INITIAL,0,25/07/25,CA,1,240.066,WB,25/07/25,desktop,Referral,couponchief.com,referral,(referral),0.008354219,1,0.008354219,0.055140831,0.151506945,36.37166623
ONAY6IU-75R07-3X1,INITIAL,0,25/07/25,CA,1,240.066,WB,25/07/25,desktop,Organic Search,google,organic,(organic),0.038429407,1,0.038429407,0.055140831,0.696931946,167.3096647
ONFP6IV-42K45-3J7,INITIAL,0,17/10/25,CA,1,242.964,WB,01/10/25,desktop,TM_CRM,tm_crm,tm_crm,tm_crm,0.060150376,1,0.060150376,0.099835902,0.602492436,146.3839722
ONFP6IV-42K45-3J7,INITIAL,0,17/10/25,CA,1,242.964,WB,10/10/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.04845447,1.00E-10,4.85E-12,0.099835902,4.85E-11,1.18E-08
ONFP6IV-42K45-3J7,INITIAL,0,17/10/25,CA,1,242.964,WB,16/10/25,desktop,Organic Search,google,organic,(organic),0.038429407,1,0.038429407,0.099835902,0.384925723,93.52309334
ONFP6IV-42K45-3J7,INITIAL,0,17/10/25,CA,1,242.964,WB,17/10/25,desktop,Social Media,retailmenot.com,referral,(referral),0.001253133,1,0.001253133,0.099835902,0.012551926,3.049666087
ONFP6IV-42K45-3J7,INITIAL,0,17/10/25,CA,1,242.964,WB,17/10/25,desktop,Direct,(direct),(none),(not set),0.298663325,1.00E-05,2.99E-06,0.099835902,2.99E-05,0.007268371
ONHJ4YH-62C36-1Y5,INITIAL,0,20/04/26,CA,1,254.484,WB,10/04/26,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.04845447,1.00E-10,4.85E-12,0.03968254,1.22E-10,3.11E-08
ONHJ4YH-62C36-1Y5,INITIAL,0,20/04/26,CA,1,254.484,WB,20/04/26,desktop,Social Media,retailmenot.com,referral,(referral),0.001253133,1,0.001253133,0.03968254,0.031578947,8.036336841
ONHJ4YH-62C36-1Y5,INITIAL,0,20/04/26,CA,1,254.484,WB,20/04/26,desktop,Organic Search,google,organic,(organic),0.038429407,1,0.038429407,0.03968254,0.968421053,246.4476631
ONTJ8OG-74B55-0N9,INITIAL,0,14/01/26,CA,1,295.524,WB,09/01/26,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.04845447,1.00E-10,4.85E-12,0.03968254,1.22E-10,3.61E-08
ONTJ8OG-74B55-0N9,INITIAL,0,14/01/26,CA,1,295.524,WB,14/01/26,desktop,Social Media,retailmenot.com,referral,(referral),0.001253133,1,0.001253133,0.03968254,0.031578947,9.332336841
ONTJ8OG-74B55-0N9,INITIAL,0,14/01/26,CA,1,295.524,WB,14/01/26,desktop,Organic Search,google,organic,(organic),0.038429407,1,0.038429407,0.03968254,0.968421053,286.1916631
ONTK6QW-80Z10-1T7,INITIAL,0,09/05/25,CA,1,228.78,WB,02/05/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.04845447,1.00E-10,4.85E-12,2.99E-06,1.62E-06,0.000371167
ONTK6QW-80Z10-1T7,INITIAL,0,09/05/25,CA,1,228.78,WB,09/05/25,desktop,Direct,(direct),(none),(not set),0.298663325,1.00E-05,2.99E-06,2.99E-06,0.999998378,228.7796288
ONCV8JX-65V91-4M0,INITIAL,0,15/11/25,US,1,137.37,WB,17/10/25,mobile,Organic Search,google,organic,(organic),0.017387944,1,0.017387944,0.040963315,0.424476003,58.31026856
ONCV8JX-65V91-4M0,INITIAL,0,15/11/25,US,1,137.37,WB,17/10/25,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.040963315,6.16E-05,0.008461468
ONCV8JX-65V91-4M0,INITIAL,0,15/11/25,US,1,137.37,WB,18/10/25,mobile,Email Triggers,email,abandon_cart,US_Abandon_Cart_01,0.023570325,1,0.023570325,0.040963315,0.575400804,79.0428085
ONCV8JX-65V91-4M0,INITIAL,0,15/11/25,US,1,137.37,WB,24/10/25,mobile,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.017387944,1.00E-10,1.74E-12,0.040963315,4.24E-11,5.83E-09
ONCV8JX-65V91-4M0,INITIAL,0,15/11/25,US,1,137.37,WB,15/11/25,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.040963315,6.16E-05,0.008461468
ONAN0TR-20F37-9L9,INITIAL,0,16/05/25,CA,1,110.088,MO,25/04/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.04845447,1,0.04845447,0.04845447,1,110.088
ONAN0TR-20F37-9L9,INITIAL,0,16/05/25,CA,1,110.088,MO,16/05/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.04845447,1.00E-10,4.85E-12,0.04845447,1.00E-10,1.10E-08
ONMJ8SP-99D98-1J8,INITIAL,0,06/01/26,CA,1,149.688,TM,19/12/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.214539909,1,0.214539909,0.214539909,1,149.688
ONQY8LY-96L28-3U3,INITIAL,0,05/12/25,DE,1,494.375,WB,07/11/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.046067939,1.00E-10,4.61E-12,0.070730572,6.51E-11,3.22E-08
ONQY8LY-96L28-3U3,INITIAL,0,05/12/25,DE,1,494.375,WB,07/11/25,desktop,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.013494649,1.00E-10,1.35E-12,0.070730572,1.91E-11,9.43E-09
ONQY8LY-96L28-3U3,INITIAL,0,05/12/25,DE,1,494.375,WB,05/12/25,desktop,Email Web Push,email,Webpush,20251205_DE_799J_Extended Cyber Monday_C,0.070730572,1,0.070730572,0.070730572,1,494.375
ONCW4HG-22U19-4B5,INITIAL,0,14/08/25,CA,1,307.044,TM,25/07/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,0.179969497,4.35E-11,1.34E-08
ONCW4HG-22U19-4B5,INITIAL,0,14/08/25,CA,1,307.044,TM,07/08/25,non-digital,TM_CRM,tm_crm,tm_crm,tm_crm,0.179969497,1,0.179969497,0.179969497,1,307.044
ONCW4HG-22U19-4B5,INITIAL,0,14/08/25,CA,1,307.044,TM,08/08/25,non-digital,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.061514997,1.00E-10,6.15E-12,0.179969497,3.42E-11,1.05E-08
ONCW4HG-22U19-4B5,INITIAL,0,14/08/25,CA,1,307.044,TM,08/08/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,0.179969497,4.35E-11,1.34E-08
ONNU9EL-59J32-2E5,INITIAL,0,19/11/25,CA,1,543.6,TM,31/10/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,0.241484494,3.24E-11,1.76E-08
ONNU9EL-59J32-2E5,INITIAL,0,19/11/25,CA,1,543.6,TM,07/11/25,non-digital,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.061514997,1,0.061514997,0.241484494,0.254736842,138.4749474
